date,studio,location,program,day,demand,group
2018-12-20,44717,4,fullbody,4,21.0,fullbody-4
2018-12-21,533904,4,fullbody,3,21.0,fullbody-4
2018-12-24,533904,4,fullbody,1,21.0,fullbody-4
2018-12-25,44717,4,fullbody,2,21.0,fullbody-4
2018-12-28,44717,4,fullbody,5,21.0,fullbody-4
2018-12-31,533904,4,fullbody,1,21.0,fullbody-4
2019-01-01,44717,4,fullbody,2,21.0,fullbody-4
2019-01-02,44717,4,fullbody,3,21.0,fullbody-4
2019-01-03,44717,4,fullbody,4,21.0,fullbody-4
2019-01-04,533904,4,fullbody,5,21.0,fullbody-4
2019-01-05,533904,4,fullbody,5,20.846153846153847,fullbody-4
2019-01-06,44717,4,fullbody,7,21.181818181818183,fullbody-4
2019-01-07,44717,4,fullbody,1,21.0,fullbody-4
2019-01-08,44717,4,fullbody,2,21.0,fullbody-4
2019-01-09,533904,4,fullbody,3,21.0,fullbody-4
2019-01-10,533904,4,fullbody,4,21.0,fullbody-4
2019-01-12,533904,4,fullbody,6,8.0,fullbody-4
2019-01-13,533904,4,fullbody,7,21.0,fullbody-4
2019-01-16,533904,4,fullbody,3,21.0,fullbody-4
2019-01-17,44717,4,fullbody,4,21.0,fullbody-4
2019-01-19,533904,4,fullbody,3,20.75,fullbody-4
2019-01-21,44717,4,fullbody,1,21.0,fullbody-4
2019-01-26,533904,4,fullbody,6,5.333333333333333,fullbody-4
2019-01-27,44717,4,fullbody,7,8.0,fullbody-4
2019-01-28,44717,4,fullbody,1,22.0,fullbody-4
2019-01-29,44717,4,fullbody,2,22.0,fullbody-4
2019-01-30,44717,4,fullbody,3,18.857142857142858,fullbody-4
2019-01-31,44717,4,fullbody,4,22.0,fullbody-4
2019-02-01,44717,4,fullbody,5,22.0,fullbody-4
2019-02-02,44717,4,fullbody,6,22.0,fullbody-4
2019-02-03,44717,4,fullbody,7,21.8,fullbody-4
2019-02-04,533904,4,fullbody,1,17.5,fullbody-4
2019-02-05,44717,4,fullbody,2,17.833333333333332,fullbody-4
2019-02-06,44717,4,fullbody,3,19.454545454545453,fullbody-4
2019-02-07,44717,4,fullbody,4,19.375,fullbody-4
2019-02-08,533904,4,fullbody,5,18.0,fullbody-4
2019-02-09,533904,4,fullbody,6,19.714285714285715,fullbody-4
2019-02-10,533904,4,fullbody,7,18.0,fullbody-4
2019-02-11,533904,4,fullbody,1,24.666666666666668,fullbody-4
2019-02-12,533904,4,fullbody,2,24.166666666666668,fullbody-4
2019-02-13,533904,4,fullbody,3,26.0,fullbody-4
2019-02-15,533904,4,fullbody,5,20.0,fullbody-4
2019-02-16,44717,4,fullbody,6,25.0,fullbody-4
2019-02-17,533904,4,fullbody,7,14.0,fullbody-4
2019-02-18,533904,4,fullbody,6,22.0,fullbody-4
2019-02-19,533904,4,fullbody,2,26.0,fullbody-4
2019-02-21,533904,4,fullbody,4,21.0,fullbody-4
2019-02-22,533904,4,fullbody,5,21.0,fullbody-4
2019-02-23,533904,4,fullbody,6,21.0,fullbody-4
2019-02-24,533904,4,fullbody,7,14.5,fullbody-4
2019-03-01,533904,4,fullbody,5,21.0,fullbody-4
2019-03-02,533904,4,fullbody,6,21.0,fullbody-4
2019-03-03,533904,4,fullbody,7,20.833333333333332,fullbody-4
2019-03-04,44717,4,fullbody,1,21.285714285714285,fullbody-4
2019-03-05,44717,4,fullbody,2,22.0,fullbody-4
2019-03-06,44717,4,fullbody,3,22.0,fullbody-4
2019-03-07,44717,4,fullbody,4,18.5,fullbody-4
2019-03-09,44717,4,fullbody,6,22.0,fullbody-4
2019-03-12,44717,4,fullbody,2,11.5,fullbody-4
2019-03-13,533904,4,fullbody,3,21.0,fullbody-4
2019-03-15,44717,4,fullbody,5,22.0,fullbody-4
2019-03-17,44717,4,fullbody,7,22.0,fullbody-4
2019-03-19,44717,4,fullbody,2,22.0,fullbody-4
2019-03-21,44717,4,fullbody,4,22.0,fullbody-4
2019-03-22,44717,4,fullbody,5,0.0,fullbody-4
2019-03-23,44717,4,fullbody,6,22.0,fullbody-4
2019-03-24,44717,4,fullbody,7,22.0,fullbody-4
2019-03-26,44717,4,fullbody,2,22.0,fullbody-4
2019-03-28,44717,4,fullbody,4,22.0,fullbody-4
2019-03-29,44717,4,fullbody,5,1.0,fullbody-4
2019-03-31,44717,4,fullbody,7,22.0,fullbody-4
2019-04-01,44717,4,fullbody,1,22.0,fullbody-4
2019-04-02,533904,4,fullbody,2,21.333333333333332,fullbody-4
2019-04-03,44717,4,fullbody,3,21.8,fullbody-4
2019-04-04,533904,4,fullbody,4,21.25,fullbody-4
2019-04-05,44717,4,fullbody,5,21.125,fullbody-4
2019-04-06,533904,4,fullbody,6,21.333333333333332,fullbody-4
2019-04-07,533904,4,fullbody,7,21.0,fullbody-4
2019-04-08,44717,4,fullbody,1,22.8,fullbody-4
2019-04-09,789548,4,fullbody,2,23.0,fullbody-4
2019-04-10,44717,4,fullbody,3,22.75,fullbody-4
2019-04-13,44717,4,fullbody,6,19.666666666666668,fullbody-4
2019-04-14,533904,4,fullbody,7,19.166666666666668,fullbody-4
2019-04-15,789548,4,fullbody,1,19.25,fullbody-4
2019-04-16,789548,4,fullbody,2,18.5,fullbody-4
2019-04-17,789548,4,fullbody,3,18.666666666666668,fullbody-4
2019-04-18,789548,4,fullbody,4,19.11111111111111,fullbody-4
2019-04-19,533904,4,fullbody,5,18.7,fullbody-4
2019-04-20,789548,4,fullbody,6,11.333333333333334,fullbody-4
2019-04-21,44717,4,fullbody,7,15.0,fullbody-4
2019-04-22,789548,4,fullbody,1,13.333333333333334,fullbody-4
2019-04-23,789548,4,fullbody,2,16.5,fullbody-4
2019-04-24,789548,4,fullbody,3,14.666666666666666,fullbody-4
2019-04-25,789548,4,fullbody,4,16.25,fullbody-4
2019-04-26,44717,4,fullbody,5,22.0,fullbody-4
2019-04-27,789548,4,fullbody,6,18.0,fullbody-4
2019-04-28,789548,4,fullbody,7,19.0,fullbody-4
2019-05-01,789548,4,fullbody,3,25.076923076923077,fullbody-4
2019-05-02,44717,4,fullbody,4,24.428571428571427,fullbody-4
2019-05-03,44717,4,fullbody,5,23.285714285714285,fullbody-4
2019-05-04,533904,4,fullbody,6,24.583333333333332,fullbody-4
2019-05-05,44717,4,fullbody,7,25.333333333333332,fullbody-4
2019-05-06,44717,4,fullbody,1,25.272727272727273,fullbody-4
2019-05-07,44717,4,fullbody,2,24.46153846153846,fullbody-4
2019-05-08,789548,4,fullbody,3,27.0,fullbody-4
2019-05-09,533904,4,fullbody,4,17.5,fullbody-4
2019-05-11,533904,4,fullbody,6,13.0,fullbody-4
2019-05-17,533904,4,fullbody,5,0.0,fullbody-4
2019-05-21,533904,4,fullbody,3,24.0,fullbody-4
2019-05-23,533904,4,fullbody,1,21.0,fullbody-4
2019-05-26,44717,4,fullbody,7,22.0,fullbody-4
2019-05-27,44717,4,fullbody,1,26.0,fullbody-4
2019-06-01,44717,4,fullbody,6,24.0,fullbody-4
2019-06-02,44717,4,fullbody,7,21.181818181818183,fullbody-4
2019-06-03,44717,4,fullbody,1,15.68421052631579,fullbody-4
2019-06-04,533904,4,fullbody,4,18.44,fullbody-4
2019-06-05,533904,4,fullbody,3,14.076923076923077,fullbody-4
2019-06-06,533904,4,fullbody,4,17.363636363636363,fullbody-4
2019-06-07,44717,4,fullbody,5,16.3125,fullbody-4
2019-06-08,44717,4,fullbody,6,13.2,fullbody-4
2019-06-09,789548,4,fullbody,7,16.555555555555557,fullbody-4
2019-06-10,533904,4,fullbody,1,13.058823529411764,fullbody-4
2019-06-11,552763,4,fullbody,2,12.333333333333334,fullbody-4
2019-06-12,533904,4,fullbody,3,13.2,fullbody-4
2019-06-13,847299,4,fullbody,4,20.0,fullbody-4
2019-06-14,847299,4,fullbody,5,21.272727272727273,fullbody-4
2019-06-15,533904,4,fullbody,6,22.5,fullbody-4
2019-06-16,847299,4,fullbody,7,21.2,fullbody-4
2019-06-17,847299,4,fullbody,1,21.818181818181817,fullbody-4
2019-06-18,847299,4,fullbody,2,24.0,fullbody-4
2019-06-19,847299,4,fullbody,3,24.0,fullbody-4
2019-06-20,847299,4,fullbody,4,24.0,fullbody-4
2019-06-21,847299,4,fullbody,5,24.0,fullbody-4
2019-06-22,847299,4,fullbody,6,24.0,fullbody-4
2019-06-23,789548,4,fullbody,1,25.09090909090909,fullbody-4
2019-06-25,533904,4,fullbody,2,21.0,fullbody-4
2019-06-27,847299,4,fullbody,4,24.0,fullbody-4
2019-07-01,44717,4,fullbody,1,22.166666666666668,fullbody-4
2019-07-02,44717,4,fullbody,2,18.8,fullbody-4
2019-07-03,533904,4,fullbody,3,22.0,fullbody-4
2019-07-04,789548,4,fullbody,4,24.75,fullbody-4
2019-07-05,44717,4,fullbody,5,23.5,fullbody-4
2019-07-06,847299,4,fullbody,5,24.0,fullbody-4
2019-07-07,44717,4,fullbody,7,22.8,fullbody-4
2019-07-08,44717,4,fullbody,1,23.0,fullbody-4
2019-07-09,847299,4,fullbody,2,24.0,fullbody-4
2019-07-10,847299,4,fullbody,3,24.0,fullbody-4
2019-07-11,44717,4,fullbody,4,17.444444444444443,fullbody-4
2019-07-12,533904,4,fullbody,5,22.25,fullbody-4
2019-07-14,44717,4,fullbody,7,16.0,fullbody-4
2019-07-15,44717,4,fullbody,1,16.333333333333332,fullbody-4
2019-07-16,847299,4,fullbody,2,24.0,fullbody-4
2019-07-17,552763,4,fullbody,3,17.6,fullbody-4
2019-07-18,847299,4,fullbody,4,16.666666666666668,fullbody-4
2019-07-19,552763,4,fullbody,5,18.0,fullbody-4
2019-07-20,552763,4,fullbody,6,18.0,fullbody-4
2019-07-21,533904,4,fullbody,7,19.0,fullbody-4
2019-07-22,552763,4,fullbody,1,18.0,fullbody-4
2019-07-23,533904,4,fullbody,2,21.0,fullbody-4
2019-07-24,552763,4,fullbody,3,19.22222222222222,fullbody-4
2019-07-25,44717,4,fullbody,4,19.0,fullbody-4
2019-07-26,552763,4,fullbody,5,20.0,fullbody-4
2019-07-27,552763,4,fullbody,6,20.0,fullbody-4
2019-07-28,552763,4,fullbody,7,20.0,fullbody-4
2019-07-29,552763,4,fullbody,1,16.444444444444443,fullbody-4
2019-07-30,552763,4,fullbody,2,15.428571428571429,fullbody-4
2019-07-31,552763,4,fullbody,3,16.0,fullbody-4
2019-08-01,533904,4,fullbody,4,20.57894736842105,fullbody-4
2019-08-02,552763,4,fullbody,5,20.533333333333335,fullbody-4
2019-08-03,552763,4,fullbody,6,20.166666666666668,fullbody-4
2019-08-04,533904,4,fullbody,7,20.53846153846154,fullbody-4
2019-08-05,44717,4,fullbody,1,23.041666666666668,fullbody-4
2019-08-06,533904,4,fullbody,2,23.0,fullbody-4
2019-08-07,44717,4,fullbody,3,22.818181818181817,fullbody-4
2019-08-08,533904,4,fullbody,4,21.0,fullbody-4
2019-08-09,533904,4,fullbody,5,22.25,fullbody-4
2019-08-11,533904,4,fullbody,7,21.0,fullbody-4
2019-08-12,552763,4,fullbody,1,20.0,fullbody-4
2019-08-13,789548,4,fullbody,2,25.6,fullbody-4
2019-08-14,552763,4,fullbody,3,24.0,fullbody-4
2019-08-15,552763,4,fullbody,4,20.0,fullbody-4
2019-08-18,789548,4,fullbody,7,1.0,fullbody-4
2019-08-19,533904,4,fullbody,1,24.0,fullbody-4
2019-08-20,552763,4,fullbody,2,20.0,fullbody-4
2019-08-22,533904,4,fullbody,4,14.0,fullbody-4
2019-08-26,552763,4,fullbody,1,23.5,fullbody-4
2019-08-27,789548,4,fullbody,2,27.0,fullbody-4
2019-08-30,44717,4,fullbody,5,17.0,fullbody-4
2019-09-01,552763,4,fullbody,7,22.2,fullbody-4
2019-09-02,44717,4,fullbody,1,21.571428571428573,fullbody-4
2019-09-03,44717,4,fullbody,2,19.529411764705884,fullbody-4
2019-09-04,533904,4,fullbody,3,22.266666666666666,fullbody-4
2019-09-05,44717,4,fullbody,4,19.533333333333335,fullbody-4
2019-09-06,533904,4,fullbody,5,22.2,fullbody-4
2019-09-07,533904,4,fullbody,6,16.22222222222222,fullbody-4
2019-09-08,533904,4,fullbody,7,21.0,fullbody-4
2019-09-09,533904,4,fullbody,1,22.4,fullbody-4
2019-09-10,44717,4,fullbody,2,22.0,fullbody-4
2019-09-12,533904,4,fullbody,4,21.5,fullbody-4
2019-09-15,552763,4,fullbody,7,1.0,fullbody-4
2019-09-18,533904,4,fullbody,3,21.0,fullbody-4
2019-09-19,552763,4,fullbody,4,10.0,fullbody-4
2019-09-23,412105,4,fullbody,1,18.692307692307693,fullbody-4
2019-09-24,412105,4,fullbody,2,19.5,fullbody-4
2019-09-25,412105,4,fullbody,3,19.90909090909091,fullbody-4
2019-09-26,412105,4,fullbody,4,19.916666666666668,fullbody-4
2019-09-27,412105,4,fullbody,5,20.0,fullbody-4
2019-09-28,412105,4,fullbody,6,22.0,fullbody-4
2019-09-29,412105,4,fullbody,7,18.25,fullbody-4
2019-09-30,412105,4,fullbody,1,20.363636363636363,fullbody-4
2019-10-01,533904,4,fullbody,2,21.705882352941178,fullbody-4
2019-10-02,412105,4,fullbody,3,22.46153846153846,fullbody-4
2019-10-03,789548,4,fullbody,4,21.4,fullbody-4
2019-10-04,44717,4,fullbody,5,17.866666666666667,fullbody-4
2019-10-05,533904,4,fullbody,6,21.5625,fullbody-4
2019-10-06,412105,4,fullbody,7,20.857142857142858,fullbody-4
2019-10-07,847299,4,fullbody,1,24.22222222222222,fullbody-4
2019-10-09,552763,4,fullbody,3,20.0,fullbody-4
2019-10-13,533904,4,fullbody,7,20.333333333333332,fullbody-4
2019-10-14,552763,4,fullbody,1,8.285714285714286,fullbody-4
2019-10-15,552763,4,fullbody,2,8.0,fullbody-4
2019-10-16,552763,4,fullbody,3,8.0,fullbody-4
2019-10-17,552763,4,fullbody,4,9.2,fullbody-4
2019-10-18,44717,4,fullbody,5,9.2,fullbody-4
2019-10-19,552763,4,fullbody,6,9.333333333333334,fullbody-4
2019-10-20,552763,4,fullbody,7,10.0,fullbody-4
2019-10-22,552763,4,fullbody,2,20.333333333333332,fullbody-4
2019-10-23,552763,4,fullbody,3,14.333333333333334,fullbody-4
2019-10-24,44717,4,fullbody,4,13.666666666666666,fullbody-4
2019-10-27,552763,4,fullbody,7,11.0,fullbody-4
2019-10-30,44717,4,fullbody,3,22.0,fullbody-4
2019-11-01,412105,4,fullbody,5,22.53846153846154,fullbody-4
2019-11-02,533904,4,fullbody,6,24.0,fullbody-4
2019-11-03,533904,4,fullbody,6,20.76923076923077,fullbody-4
2019-11-04,552763,4,fullbody,1,22.23076923076923,fullbody-4
2019-11-05,533904,4,fullbody,2,22.571428571428573,fullbody-4
2019-11-06,533904,4,fullbody,3,22.6875,fullbody-4
2019-11-07,44717,4,fullbody,4,22.11764705882353,fullbody-4
2019-11-08,847299,4,fullbody,4,24.0,fullbody-4
2019-11-09,533904,4,fullbody,6,21.5,fullbody-4
2019-11-10,533904,4,fullbody,7,21.0,fullbody-4
2019-11-12,533904,4,fullbody,2,15.333333333333334,fullbody-4
2019-11-13,533904,4,fullbody,3,13.5,fullbody-4
2019-11-14,552763,4,fullbody,4,16.5,fullbody-4
2019-11-15,44717,4,fullbody,5,22.0,fullbody-4
2019-11-16,44717,4,fullbody,6,22.0,fullbody-4
2019-11-17,533904,4,fullbody,7,21.0,fullbody-4
2019-11-18,412105,4,fullbody,1,14.5,fullbody-4
2019-11-19,789548,4,fullbody,2,18.0,fullbody-4
2019-11-20,789548,4,fullbody,3,21.0,fullbody-4
2019-11-21,789548,4,fullbody,4,22.5,fullbody-4
2019-11-22,789548,4,fullbody,5,22.0,fullbody-4
2019-11-23,847299,4,fullbody,6,8.0,fullbody-4
2019-11-24,533904,4,fullbody,7,25.428571428571427,fullbody-4
2019-11-25,412105,4,fullbody,1,29.333333333333332,fullbody-4
2019-11-26,533904,4,fullbody,2,21.8,fullbody-4
2019-11-27,44717,4,fullbody,3,20.5,fullbody-4
2019-11-28,533904,4,fullbody,4,22.61904761904762,fullbody-4
2019-11-29,44717,4,fullbody,5,22.0,fullbody-4
2019-11-30,789548,4,fullbody,6,24.0,fullbody-4
2019-12-01,789548,4,fullbody,7,22.266666666666666,fullbody-4
2019-12-02,789548,4,fullbody,1,23.57894736842105,fullbody-4
2019-12-03,789548,4,fullbody,2,24.307692307692307,fullbody-4
2019-12-04,44717,4,fullbody,3,23.5625,fullbody-4
2019-12-05,533904,4,fullbody,4,23.857142857142858,fullbody-4
2019-12-06,412105,4,fullbody,5,24.307692307692307,fullbody-4
2019-12-07,44717,4,fullbody,6,24.0,fullbody-4
2019-12-08,44717,4,fullbody,7,21.666666666666668,fullbody-4
2019-12-10,789548,4,fullbody,2,27.0,fullbody-4
2019-12-11,533904,4,fullbody,3,21.0,fullbody-4
2019-12-12,789548,4,fullbody,4,25.5,fullbody-4
2019-12-13,789548,4,fullbody,5,27.0,fullbody-4
2019-12-14,44717,4,fullbody,6,25.333333333333332,fullbody-4
2019-12-15,533904,4,fullbody,7,14.5,fullbody-4
2019-12-16,789548,4,fullbody,1,12.333333333333334,fullbody-4
2019-12-17,552763,4,fullbody,2,19.0,fullbody-4
2019-12-20,552763,4,fullbody,5,20.0,fullbody-4
2019-12-21,552763,4,fullbody,6,14.0,fullbody-4
2019-12-22,533904,4,fullbody,7,19.666666666666668,fullbody-4
2019-12-24,552763,4,fullbody,2,21.55,fullbody-4
2019-12-25,44717,4,fullbody,3,22.1,fullbody-4
2019-12-26,412105,4,fullbody,4,24.166666666666668,fullbody-4
2019-12-27,44717,4,fullbody,5,22.0,fullbody-4
2019-12-28,552763,4,fullbody,6,20.0,fullbody-4
2019-12-29,533904,4,fullbody,7,20.5,fullbody-4
2019-12-30,552763,4,fullbody,1,20.0,fullbody-4
2019-12-31,44717,4,fullbody,2,23.77777777777778,fullbody-4
2020-01-01,44717,4,fullbody,4,22.266666666666666,fullbody-4
2020-01-02,44717,4,fullbody,4,21.875,fullbody-4
2020-01-03,44717,4,fullbody,5,22.57894736842105,fullbody-4
2020-01-04,412105,4,fullbody,6,22.875,fullbody-4
2020-01-05,533904,4,fullbody,7,22.75,fullbody-4
2020-01-06,533904,4,fullbody,1,23.470588235294116,fullbody-4
2020-01-07,44717,4,fullbody,1,21.473684210526315,fullbody-4
2020-01-08,44717,4,fullbody,3,23.8,fullbody-4
2020-01-09,412105,4,fullbody,4,25.333333333333332,fullbody-4
2020-01-10,44717,4,fullbody,4,25.75,fullbody-4
2020-01-11,533904,4,fullbody,6,20.0,fullbody-4
2020-01-12,533904,4,fullbody,7,24.5,fullbody-4
2020-01-13,789548,4,fullbody,1,8.0,fullbody-4
2020-01-14,847299,4,fullbody,2,24.0,fullbody-4
2020-01-15,847299,4,fullbody,3,6.666666666666667,fullbody-4
2020-01-16,847299,4,fullbody,4,0.0,fullbody-4
2020-01-17,533904,4,fullbody,5,22.0,fullbody-4
2020-01-18,412105,4,fullbody,6,17.75,fullbody-4
2020-01-19,533904,4,fullbody,7,10.5,fullbody-4
2020-01-20,44717,4,fullbody,1,22.0,fullbody-4
2020-01-21,533904,4,fullbody,2,21.0,fullbody-4
2020-01-22,533904,4,fullbody,3,24.0,fullbody-4
2020-01-23,533904,4,fullbody,4,10.5,fullbody-4
2020-01-24,552763,4,fullbody,5,20.6,fullbody-4
2020-01-26,552763,4,fullbody,7,15.2,fullbody-4
2020-01-27,552763,4,fullbody,1,24.5,fullbody-4
2020-01-28,552763,4,fullbody,2,20.0,fullbody-4
2020-01-29,533904,4,fullbody,3,21.0,fullbody-4
2020-01-30,533904,4,fullbody,4,21.0,fullbody-4
2020-01-31,533904,4,fullbody,5,22.5,fullbody-4
2020-02-01,44717,4,fullbody,7,13.615384615384615,fullbody-4
2020-02-02,533904,4,fullbody,7,22.705882352941178,fullbody-4
2020-02-03,533904,4,fullbody,1,22.916666666666668,fullbody-4
2020-02-04,44717,4,fullbody,2,22.272727272727273,fullbody-4
2020-02-05,533904,4,fullbody,3,22.666666666666668,fullbody-4
2020-02-06,533904,4,fullbody,4,17.7,fullbody-4
2020-02-07,412105,4,fullbody,5,20.6,fullbody-4
2020-02-08,552763,4,fullbody,6,23.0,fullbody-4
2020-02-09,533904,4,fullbody,7,21.333333333333332,fullbody-4
2020-02-10,533904,4,fullbody,1,21.0,fullbody-4
2020-02-11,412105,4,fullbody,2,22.0,fullbody-4
2020-02-13,533904,4,fullbody,4,21.0,fullbody-4
2020-02-14,533904,4,fullbody,5,21.0,fullbody-4
2020-02-16,533904,4,fullbody,7,23.0,fullbody-4
2020-02-17,44717,4,fullbody,1,15.25,fullbody-4
2020-02-19,789548,4,fullbody,3,16.0,fullbody-4
2020-02-20,789548,4,fullbody,4,10.0,fullbody-4
2020-02-21,789548,4,fullbody,5,17.0,fullbody-4
2020-02-22,789548,4,fullbody,2,22.125,fullbody-4
2020-02-23,533904,4,fullbody,7,24.666666666666668,fullbody-4
2020-02-24,789548,4,fullbody,1,27.0,fullbody-4
2020-02-25,789548,4,fullbody,2,27.0,fullbody-4
2020-02-26,44717,4,fullbody,2,25.75,fullbody-4
2020-02-27,789548,4,fullbody,4,27.0,fullbody-4
2020-02-28,44717,4,fullbody,2,25.75,fullbody-4
2020-02-29,789548,4,fullbody,6,27.0,fullbody-4
2020-03-01,789548,4,fullbody,7,14.454545454545455,fullbody-4
2020-03-02,789548,4,fullbody,1,18.916666666666668,fullbody-4
2020-03-03,789548,4,fullbody,2,16.571428571428573,fullbody-4
2020-03-04,412105,4,fullbody,3,16.235294117647058,fullbody-4
2020-03-05,44717,4,fullbody,4,19.666666666666668,fullbody-4
2020-03-06,533904,4,fullbody,5,21.384615384615383,fullbody-4
2020-03-07,789548,4,fullbody,6,17.555555555555557,fullbody-4
2020-03-08,44717,4,fullbody,7,0.0,fullbody-4
2020-03-09,44717,4,fullbody,1,0.0,fullbody-4
2020-03-13,412105,4,fullbody,5,8.0,fullbody-4
2020-03-14,789548,4,fullbody,6,27.0,fullbody-4
2020-03-16,533904,4,fullbody,1,21.0,fullbody-4
2020-03-18,789548,4,fullbody,3,0.0,fullbody-4
2020-03-19,44717,4,fullbody,4,22.0,fullbody-4
2020-03-20,847299,4,fullbody,5,8.0,fullbody-4
2020-03-26,789548,4,fullbody,4,8.0,fullbody-4
2020-03-28,789548,4,fullbody,6,24.666666666666668,fullbody-4
2020-03-30,789548,4,fullbody,1,27.0,fullbody-4
2020-04-01,789548,4,fullbody,3,8.0,fullbody-4
2020-05-06,533904,4,fullbody,2,21.0,fullbody-4
2020-05-09,533904,4,fullbody,6,21.0,fullbody-4
2020-05-10,533904,4,fullbody,7,21.0,fullbody-4
2020-05-11,533904,4,fullbody,1,21.0,fullbody-4
2020-05-12,533904,4,fullbody,2,21.0,fullbody-4
2020-05-13,533904,4,fullbody,3,21.0,fullbody-4
2020-05-14,533904,4,fullbody,4,21.0,fullbody-4
2020-05-15,533904,4,fullbody,5,21.0,fullbody-4
2020-05-17,533904,4,fullbody,7,21.0,fullbody-4
2020-05-18,533904,4,fullbody,1,21.0,fullbody-4
2020-05-19,533904,4,fullbody,2,21.0,fullbody-4
2020-05-20,533904,4,fullbody,3,21.0,fullbody-4
2020-05-21,533904,4,fullbody,4,21.0,fullbody-4
2020-05-22,533904,4,fullbody,5,21.0,fullbody-4
2020-05-24,533904,4,fullbody,7,21.0,fullbody-4
2020-05-25,533904,4,fullbody,1,21.0,fullbody-4
2020-05-26,533904,4,fullbody,2,15.75,fullbody-4
2020-05-27,533904,4,fullbody,3,16.0,fullbody-4
2020-05-28,533904,4,fullbody,4,19.666666666666668,fullbody-4
2020-05-29,533904,4,fullbody,5,19.0,fullbody-4
2020-05-30,533904,4,fullbody,6,16.0,fullbody-4
2020-05-31,533904,4,fullbody,7,18.5,fullbody-4
2020-06-01,533904,4,fullbody,1,25.6,fullbody-4
2020-06-02,533904,4,fullbody,2,23.470588235294116,fullbody-4
2020-06-03,533904,4,fullbody,3,26.1,fullbody-4
2020-06-04,533904,4,fullbody,4,23.4,fullbody-4
2020-06-05,533904,4,fullbody,5,26.11111111111111,fullbody-4
2020-06-06,789548,4,fullbody,6,25.285714285714285,fullbody-4
2020-06-07,789548,4,fullbody,7,24.333333333333332,fullbody-4
2020-06-08,789548,4,fullbody,1,27.0,fullbody-4
2020-06-09,533904,4,fullbody,2,21.0,fullbody-4
2020-06-10,789548,4,fullbody,3,27.0,fullbody-4
2020-06-13,533904,4,fullbody,6,21.0,fullbody-4
2020-06-15,533904,4,fullbody,4,21.0,fullbody-4
2020-06-19,44717,4,fullbody,3,20.0,fullbody-4
2020-06-20,533904,4,fullbody,6,21.0,fullbody-4
2020-06-22,44717,4,fullbody,1,11.0,fullbody-4
2020-06-23,44717,4,fullbody,2,17.75,fullbody-4
2020-06-24,44717,4,fullbody,3,16.142857142857142,fullbody-4
2020-06-25,44717,4,fullbody,4,18.5,fullbody-4
2020-06-26,44717,4,fullbody,4,19.714285714285715,fullbody-4
2020-06-27,44717,4,fullbody,6,19.5,fullbody-4
2020-06-28,44717,4,fullbody,7,17.272727272727273,fullbody-4
2020-06-29,44717,4,fullbody,1,19.625,fullbody-4
2020-06-30,44717,4,fullbody,2,14.375,fullbody-4
2020-07-01,533904,4,fullbody,3,20.0,fullbody-4
2020-07-02,533904,4,fullbody,4,19.8,fullbody-4
2020-07-03,412105,4,fullbody,5,17.571428571428573,fullbody-4
2020-07-04,533904,4,fullbody,6,19.41176470588235,fullbody-4
2020-07-05,412105,4,fullbody,7,17.666666666666668,fullbody-4
2020-07-06,412105,4,fullbody,1,17.545454545454547,fullbody-4
2020-07-07,533904,4,fullbody,2,17.764705882352942,fullbody-4
2020-07-08,412105,4,fullbody,3,16.0,fullbody-4
2020-07-09,44717,4,fullbody,4,9.8,fullbody-4
2020-07-10,412105,4,fullbody,5,16.0,fullbody-4
2020-07-11,412105,4,fullbody,6,16.6,fullbody-4
2020-07-12,412105,4,fullbody,7,16.0,fullbody-4
2020-07-13,552763,4,fullbody,1,0.0,fullbody-4
2020-07-18,44717,4,fullbody,6,11.0,fullbody-4
2020-07-19,552763,4,fullbody,7,16.0,fullbody-4
2020-07-20,412105,4,fullbody,1,16.714285714285715,fullbody-4
2020-07-21,412105,4,fullbody,2,16.0,fullbody-4
2020-07-23,44717,4,fullbody,4,20.0,fullbody-4
2020-07-24,412105,4,fullbody,5,16.0,fullbody-4
2020-07-25,412105,4,fullbody,6,16.0,fullbody-4
2020-07-26,412105,4,fullbody,7,16.0,fullbody-4
2020-07-27,44717,4,fullbody,1,6.4,fullbody-4
2020-07-28,44717,4,fullbody,1,10.0,fullbody-4
2020-07-29,44717,4,fullbody,3,9.5,fullbody-4
2020-07-30,789548,4,fullbody,4,15.5,fullbody-4
2020-07-31,789548,4,fullbody,5,15.11111111111111,fullbody-4
2020-08-01,44717,4,fullbody,6,12.375,fullbody-4
2020-08-02,789548,4,fullbody,7,14.055555555555555,fullbody-4
2020-08-03,533904,4,fullbody,1,12.055555555555555,fullbody-4
2020-08-04,789548,4,fullbody,1,13.176470588235293,fullbody-4
2020-08-05,789548,4,fullbody,3,12.6,fullbody-4
2020-08-06,789548,4,fullbody,4,13.0,fullbody-4
2020-08-07,533904,4,fullbody,4,14.470588235294118,fullbody-4
2020-08-08,533904,4,fullbody,6,11.818181818181818,fullbody-4
2020-08-09,412105,4,fullbody,7,13.5,fullbody-4
2020-08-10,412105,4,fullbody,1,12.0,fullbody-4
2020-08-11,412105,4,fullbody,2,14.11111111111111,fullbody-4
2020-08-12,552763,4,fullbody,3,13.166666666666666,fullbody-4
2020-08-13,412105,4,fullbody,4,13.923076923076923,fullbody-4
2020-08-14,552763,4,fullbody,4,13.222222222222221,fullbody-4
2020-08-15,412105,4,fullbody,6,13.2,fullbody-4
